Name,Address,Long,Lat,Num Beds 
Valley Baptist Medical Center - Harlingen,"2101 Pease St, Harlingen, TX 78550",-97.67025574917116,26.175246350000002,404
Valley Baptist Micro Hospital- Weslaco,,,,0
Valley Regional Medical Center,"100 A E Alton Gloor Blvd, Brownsville, TX 78526",-97.51434091604006,25.977430050000002,214
VBMC - Brownsville,"1040 W Jefferson St, Brownsville, TX 78520",-97.5101547532971,25.91724635,243
Wadley Regional Medical Center,"1000 Pine St, Texarkana, TX 75501",-94.04795805032805,33.42859215,199
West Texas VA Health Care System,"300 W Veterans Blvd, Big Spring, TX 79720",-100.4767052,28.725848,0
Wilbarger General Hospital,"920 Hillcrest Dr, Vernon, TX 76384",-99.31456909073057,34.158730899999995,47
William Beaumont Army Medical Center,"5005 N Piedras St, El Paso, TX 79920",-106.463229,31.8213768,0
William P. Clements Jr. University Hospital,"6201 Harry Hines Blvd, Dallas, TX 75235",-96.8490013,32.8215539,459
Wilson N. Jones Regional Medical Center,"500 N Highland Ave, Sherman, TX 75092",-96.62354897252422,33.63607125,226
Wise Health Surgical Hospital at Argyle,"7218 Crawford Rd, Argyle, TX 76226",-97.1933625,33.1293631,0
Wise Health Surgical Hospital at Parkway,"3200 N Tarrant Pkwy, Fort Worth, TX 76177",-97.31265874496627,32.89677485,36
Wise Regional Health System East Campus,,,,116
Women's Memorial Hermann Memorial City Hospital,"929 Gessner Rd, Houston, TX 77024",-95.5451619,29.8382851,0
Woodland Heights Medical Center,"505 S John Redditt Dr, Lufkin, TX 75904",-94.75384959692323,31.328510350000002,145
Zale Lipshy Pavilion-William P. Clements Jr. University Hospital,"5151 Harry Hines Blvd, Dallas, TX 75390",-96.83581562658694,32.810648341986244,148
Alta View Hospital,"9660 1300 E, Sandy, UT 84094",-111.85434589426987,40.5763036,58
American Fork Hospital,"170 N 1100 E, American Fork, UT 84003",-111.808955,40.379511,91
Ashley Regional Medical Center,"150 W 100 N, Vernal, UT 84078",-109.5309702,40.4580156,39
Bear River Valley Hospital,"905 N 1000 W, Tremonton, UT 84337",-112.18282721398432,41.72452935,16
Brigham City Community Hospital,"950 Medical Dr, Brigham City, UT 84302",-112.02577439424775,41.49093165,40
Cache Valley Hospital,"2380 N 400 E, North Logan, UT 84341",-111.82159150807058,41.775201249999995,28
Castleview Hospital,"300 North Hospital Dr, Price, UT 84501",-110.83276172538345,39.6046965,39
Cedar City Hospital,"1303 N Main St, Cedar City, UT 84721",-113.06645256804131,37.69959275,48
Davis Hospital and Medical Center,"2132 N 1700 W b100, Layton, UT 84041",,,205
Dixie Regional Medical Center,"1380 E Medical Center Dr, St. George, UT 84790",,,284
George E. Wahlen Department of Veterans Affairs Medical Center,"500 Foothill Dr, Salt Lake City, UT 84148",-111.83865731275122,40.75556475,0
Intermountain Layton Hospital,,,,0
Intermountain Medical Center,,,,502
Jordan Valley Medical Center,,,,314
Jordan Valley Medical Center - West Valley Campus,"3460 Pioneer Pkwy, West Valley City, UT 84120",-111.98997807776271,40.6988686,94
Lakeview Hospital,,,,89
LDS Hospital,,,,250
Logan Regional Hospital,"500 E 1400 N, Logan, UT 84341",-111.82163057387396,41.755993849999996,151
Lone Peak Hospital,"11800 S State St, Draper, UT 84020",-111.8913452,40.538654,30
McKay-Dee Hospital,"4401 Harrison Blvd, Ogden, UT 84403",-111.95406523189564,41.184761050000006,310
Mountain Point Medical Center,"3000 Triumph Blvd, Lehi, UT 84043",-111.87844102105137,40.42544475,0
Mountain View Hospital,,,,124
Mountain West Medical Center,"2055 N Main St, Tooele, UT 84074",-112.29822466028128,40.5665373,36
Ogden Regional Medical Center,"5475 S 500 E, Ogden, UT 84405",,,170
Orem Community Hospital,,,,22
Park City Hospital,"900 Round Valley Dr, Park City, UT 84060",-111.46901560898596,40.688082449999996,37
Riverton Hospital,,,,87
Saint Mark's Hospital,"1200 E 3900 S, Salt Lake City, UT 84124",,,263
Salt Lake Regional Medical Center,"1050 E S Temple, Salt Lake City, UT 84102",-111.8655899,40.7693722,143
Sevier Valley Hospital,"1000 N Main St, Richfield, UT 84701",-112.084652,38.782122,24
The Orthopedic Specialty Hospital (TOSH),"5848 S 300 E, Murray, UT 84107",-111.8823129,40.6344273,40
Timpanogos Regional Hospital,"750 W 800 N, Orem, UT 84057",-111.71430077966102,40.31210706779661,117
Uintah Basin Medical Center,"250 W 300 N, Roosevelt, UT 84066",-109.99612933556348,40.30410535,35
University of Utah Hospital,"50 N Medical Dr, Salt Lake City, UT 84132",-111.83727342553192,40.77303204255319,585
Utah Valley Hospital,"1034 N 500 W, Provo, UT 84604",-111.66569276431443,40.2478664,359
Governor Juan F. Luis Hospital & Medical Center,,,,77
Roy Lester Schneider Hospital,,,,107
Brattleboro Memorial Hospital,"17 Belmont Ave, Brattleboro, VT 05301",-72.56567519000605,42.8432231,47
Northwestern Medical Center,"7096 Decatur St, New Tripoli, PA 18066",-75.74726411935241,40.68118099609369,53
Rutland Regional Medical Center,"160 Allen St, Rutland, VT 05701",-72.95629209140625,43.5977388,124
Southwestern Vermont Medical Center,"100 Hospital Dr, Bennington, VT 05201",-73.20752191422895,42.8736215,78
The University of Vermont Health Network Central Vermont Medical Center,"130 Fisher Rd, Berlin, VT 05602",-72.56080422418867,44.2204972,76
The University of Vermont Medical Center,"111 Colchester Ave, Burlington, VT 05401",-73.19475300241578,44.479628399999996,450
White River Junction VA Medical Center,"163 Veterans Dr, White River Junction, VT 05009",-72.34275493836783,43.6488036,0
Providence Holy Family Hospital,"5633 N Lidgerwood St, Spokane, WA 99208",-117.40722411430285,47.709304450000005,184
Astria Toppenish Hospital,"502 W 4th Ave, Toppenish, WA 98948",-120.31673450482049,46.37077395,25
Capital Medical Center,,,,107
Cascade Valley Hospital,"330 S Stillaguamish Ave, Arlington, WA 98223",-122.11872354145531,48.18955215,48
Central Washington Hospital,"1201 S Miller St, Wenatchee, WA 98801",-120.32188504266882,47.40698635,198
CHI Franciscan Health - St. Francis Hospital,"34509 9th Ave S #208, Federal Way, WA 98003",,,124
EvergreenHealth Kirkland,,,,318
EvergreenHealth Monroe,,,,27
Grays Harbor Community Hospital,"915 Anderson Dr, Aberdeen, WA 98520",-123.84695636825724,46.9796257,49
Harborview Medical Center,"325 9th Ave, Seattle, WA 98104",-122.3240513339843,47.6043346,413
Harrison Medical Center - Bremerton,"2520 Cherry Ave, Bremerton, WA 98310",-122.6251165261618,47.582718,298
Harrison Medical Center - Silverdale,,,,0
Highline Medical Center,"16251 Sylvester Rd SW, Burien, WA 98166",-122.34283369360853,47.4573046,129
Island Hospital,"2601 Ocean Pkwy, Brooklyn, NY 11235",-73.96484758932337,40.586140549999996,43
Jonathon M. Wainwright Memorial VA Medical Center,"77 Wain Wright Dr, Walla Walla, WA 99362",,,0
Kadlec Regional Medical Center,"888 Swift Blvd, Richland, WA 99352",-119.2818074735996,46.281768299999996,270
Legacy Salmon Creek Hospital,,,,166
Madigan Army Medical Center,"9040A Jackson Ave, Joint Base Lewis-McChord, WA 98431",-122.5516489,47.114224,0
Multicare Allenmore Hospital,"1901 S Union Ave, Tacoma, WA 98405",-122.47955786924018,47.241722100000004,0
Multicare Auburn Medical Center,"202 N Division St, Auburn, WA 98001",-122.22919618922438,47.3095833,131
MultiCare Covington Medical Center,"17700 SE 272nd St, Covington, WA 98042",-122.1039860028117,47.35938875,58
MultiCare Deaconess Hospital,"800 W 5th Ave, Spokane, WA 99204",-117.42296175808094,47.65089855,267
MultiCare Good Samaritan Hospital,"401 15th Ave SE, Puyallup, WA 98372",-122.28864207772585,47.177770699999996,321
Multicare Tacoma General Hospital,"315 M M.L.K. Jr Way, Tacoma, WA 98405",,,380
MultiCare Valley Hospital,"12606 E Mission Ave, Spokane Valley, WA 99216",-117.2356456,47.6702405,123
Naval Hospital Bremerton,"1 Boone Rd, Bremerton, WA 98312",-122.6893949,47.5940327,0
Naval Hospital Oak Harbor,"3475 N Saratoga St, Oak Harbor, WA 98277",,,0
Olympic Medical Center,"939 Caroline St, Port Angeles, WA 98362",-123.41430297641921,48.11526255,78
Overlake Medical Center,"1035 116th Ave NE, Bellevue, WA 98004",-122.18695278146605,47.6211885,300
PeaceHealth Saint John Medical Center,"1615 Delaware St, Longview, WA 98632",-122.94211582973247,46.130183,166
PeaceHealth Saint Joseph Medical Center,"2901 Squalicum Pkwy, Bellingham, WA 98225",-122.47368818919851,48.77359535,241
PeaceHealth Southwest Medical Center,"400 NE Mother Joseph Pl, Vancouver, WA 98664",-122.58104919437407,45.62437405,450
Providence Centralia Hospital,"914 S Scheuber Rd, Centralia, WA 98531",-122.98565217828906,46.7127864,116
Providence Pavilion for Women and Children,"900 Pacific Ave, Everett, WA 98201",-122.217022,47.976373,0
Providence Regional Medical Center Everett Colby Campus,"1700 13th St, Everett, WA 98201",-122.20489507352634,48.0009814,514
Providence Regional Medical Center Everett Pacific Campus,"916 Pacific Ave, Everett, WA 98201",-122.217246253544,47.97566085,0
Providence Sacred Heart Medical Center and Children's Hospital,"101 W 8th Ave, Spokane, WA 99204",-117.41262361248272,47.648322449999995,632
Providence Saint Mary Medical Center,"401 W Poplar St, Walla Walla, WA 99362",-118.34277510836932,46.06169505,128
Providence Saint Peter Hospital,"413 Lilly Rd NE, Olympia, WA 98506",-122.84742616093334,47.0524331,322
Saint Anthony Hospital,,,,112
Saint Joseph Medical Center,"7601 Osler Dr, Towson, MD 21204",-76.61112257684786,39.387081300000006,374
Samaritan Hospital,"5601 Loch Raven Blvd, Baltimore, MD 21239",-76.58584727178213,39.3575548,48
Schick Shadel Hospital,"12101 Ambaum Blvd SW, Seattle, WA 98146",,,63
Seattle Cancer Care Alliance,"1354 Aloha St, Seattle, WA 98109",-122.3299452,47.6265964,20
Skagit Valley Hospital,,,,137
Spokane VA Medical Center,"4815 N Assembly St, Spokane, WA 99205",-117.4780648899416,47.7026836,0
St. Clare Hospital,"25 Pocono Rd, Denville, NJ 07834",-74.46494494752471,40.895596049999995,106
Swedish Ballard Campus,"5300 Tallman Ave NW, Seattle, WA 98107",-122.38007941737797,47.66758725,0
Swedish Cherry Hill Campus,"500 17th Ave, Seattle, WA 98122",-122.31088570910904,47.60711165,211
Swedish Edmonds Campus,"21601 76th Ave W, Edmonds, WA 98026",-122.33359113245129,47.80280535,178
Swedish First Hill Campus,"747 Broadway, Seattle, WA 98122",-122.32266206832728,47.6086804,668
Swedish Issaquah Campus,"751 NE Blakely Dr, Issaquah, WA 98029",-122.02176805219126,47.5357121,126
Trios Southridge Hospital,,,,0
Trios Women's and Children's Hospital,"900 S Auburn St, Kennewick, WA 99336",-119.12078302043528,46.1988643,111
University of Washington Medical Center-Montlake,,,,442
University of Washington Medical Center-Northwest,,,,206
VA Puget Sound Health Care System - Seattle Division,"1660 S Columbian Way, Seattle, WA 98108",-122.30839378338834,47.562706250000005,0
Valley Medical Center,,,,311
Virginia Mason Hospital and Seattle Medical Center,"1100 9th Ave, Seattle, WA 98101",-122.32788525305163,47.610168099999996,246
Virginia Mason Memorial,"2811 Tieton Dr, Yakima, WA 98902",-120.54676457051357,46.59379635,226
Washington State Penitentiary Hospital,,,,0
Wenatchee Valley Hospital and Clinics,,,,20
Ascension Columbia Saint Mary's Hospital Ozaukee,"13111 N Port Washington Rd, Mequon, WI 53097",-87.92625027163666,43.25646585,120
Ascension Columbia Saint Mary's Women's Hospital,,,,0
Ascension Saint Michael's Hospital,"900 Illinois Ave, Stevens Point, WI 54481",-89.56706987549776,44.52691005,84
American Family Children's Hospital,"1675 Highland Ave, Madison, WI 53792",-89.428625,43.0714431,0
Ascension All Saints Hospital - Spring Street Campus,"3801 Spring St, Racine, WI 53405",-87.82657187413233,42.731641800000006,263
Ascension All Saints Hospital Wisconsin Avenue Campus,"1320 Wisconsin Ave, Racine, WI 53403",-87.78423835345222,42.716636300000005,175
Ascension Columbia Saint Mary's Hospital Milwaukee,"2301 N Lake Dr, Milwaukee, WI 53211",-87.88155859362809,43.0607227,263
Ascension North East Wisconsin - Mercy Campus,"500 S Oakwood Rd, Oshkosh, WI 54904",-88.60022659755596,44.01300775,110
Ascension Northeast Wisconsin Saint Elizabeth Campus,"1506 S Oneida St, Appleton, WI 54915",-88.40269876481776,44.24835105,308
Ascension Saint Clare's Hospital,"3400 Ministry Pkwy, Weston, WI 54476",-89.58021824594027,44.89083325,99
Ascension Saint Mary's Hospital,"800 S Washington Ave, Saginaw, MI 48601",-83.9385503547201,43.42432605,63
Ascension SE Wisconsin Hospital Franklin Campus,"10101 S 27th St, Franklin, WI 53132",-87.95374149942128,42.86302565,44
Ascension SE Wisconsin Hospital-Elmbrook Campus,"19333 W North Ave, Brookfield, WI 53045",-88.1547909880181,43.059765,108
Ascension SE Wisconsin Hospital-St. Joseph Campus,"5000 W Chambers St, Milwaukee, WI 53210",-87.976262,43.073542,334
Ascension St. Francis Hospital,"3237 S 16th St, Milwaukee, WI 53215",-87.93621578144732,42.985754150000005,153
Aspirus Riverview Hospital,"410 Dewey St, Wisconsin Rapids, WI 54494",-89.8284511906669,44.38212885,45
Aspirus Wausau Hospital,"333 Pine Ridge Blvd, Wausau, WI 54401",-89.6702366446508,44.96548333684142,235
Aurora BayCare Medical Center,"2845 Greenbrier Rd, Green Bay, WI 54311",,,167
Aurora Lakeland Medical Center,"W3985 County Rd NN, Elkhorn, WI 53121",,,64
Aurora Medical Center Grafton,"975 Port Washington Rd, Grafton, WI 53024",,,126
Aurora Medical Center in Burlington,"252 McHenry St, Burlington, WI 53105",-88.28135870116643,42.67300825,55
Aurora Medical Center in Summit,"36500 Aurora Dr, Oconomowoc, WI 53066",,,91
Aurora Medical Center Kenosha,"10400 75th St, Kenosha, WI 53142",-87.8542193,42.5662258,74
Aurora Medical Center Manitowoc County,"5000 Memorial Dr, Two Rivers, WI 54241",-87.6176148820314,44.12663555,69
Aurora Medical Center Oshkosh,"855 N Westhaven Dr, Oshkosh, WI 54904",-88.59556427523286,44.02755895,72
Aurora Medical Center Washington County,"1032 E Sumner St, Hartford, WI 53027",-88.36252052962536,43.3187236,35
Aurora Medical Center-Bay Area,"3003 University Dr, Marinette, WI 54143",-87.6403573,45.0706244,55
Aurora Saint Luke's Medical Center,"2900 W Oklahoma Ave, Milwaukee, WI 53215",-87.95043041617842,42.989985700000005,933
Aurora Saint Luke's South Shore,"5900 S Lake Dr, Cudahy, WI 53110",-87.85123574636903,42.9366253,0
Aurora Sheboygan Memorial Medical Center,"2629 N 7th St, Sheboygan, WI 53083",-87.71040020133867,43.77266535,136
Aurora Sinai Medical Center,"945 N 12th St, Milwaukee, WI 53233",-87.92798376330694,43.0426311,228
Aurora West Allis Medical Center,"8901 W Lincoln Ave, West Allis, WI 53227",-88.02440550210889,43.00089305,277
Bellin Hospital,"744 S Webster Ave, Green Bay, WI 54301",-88.01168265716883,44.5021246,175
Beloit Memorial Hospital,"1969 W Hart Rd, Beloit, WI 53511",-89.00841689964749,42.54820975,103
Divine Savior Healthcare,"2817 New Pinery Rd, Portage, WI 53901",-89.46452482092313,43.565997499999995,126
Fort Memorial Hospital,"611 Sherman Ave E, Fort Atkinson, WI 53538",-88.82792437134944,42.931801300000004,49
Froedtert Hospital,"9200 W Wisconsin Ave, Milwaukee, WI 53226",-88.02455616714732,43.041395550000004,607
Froedtert Kenosha Hospital,,,,200
Froedtert Menomonee Falls Hospital,"9200 W Wisconsin Ave, Milwaukee, WI 53226",-88.02455616714732,43.041395550000004,202
Froedtert Pleasant Prairie Hospital,"9555 76th St, Pleasant Prairie, WI 53158",-87.867131,42.5657601,107
Froedtert West Bend Hospital,"3200 Pleasant Valley Rd, West Bend, WI 53095",,,70
Gundersen Lutheran Medical Center,"1900 South Ave, La Crosse, WI 54601",-91.24662524496094,43.793070900000004,269
Holy Family Memorial Medical Center,"1650 S 41st St, Manitowoc, WI 54220",-87.70009678854845,44.080409599999996,58
Howard Young Medical Center,"240 Maple St, Woodruff, WI 54568",-89.70269072513412,45.893924299999995,50
HSHS Sacred Heart Hospital,"900 W Clairemont Ave, Eau Claire, WI 54701",-91.51106623413538,44.79553715,192
HSHS Saint Joseph's Hospital,"2661 Co Hwy I, Chippewa Falls, WI 54729",-91.36273524729478,44.948345700000004,102
HSHS Saint Mary's Hospital Medical Center,"1726 Shawano Ave, Green Bay, WI 54303",-88.06644832323603,44.5338613,83
HSHS Saint Nicholas Hospital,"3100 Superior Ave, Sheboygan, WI 53081",-87.74736497220302,43.76312245,53
HSHS Saint Vincent Hospital,"835 S Van Buren St, Green Bay, WI 54301",-88.01226580941338,44.50120645,255
Marshfield Medical Center,,,,238
Marshfield Medical Center - Eau Claire,"2310 Craig Rd, Eau Claire, WI 54701",-91.51902184764664,44.79535435,0
Marshfield Medical Center Beaver Dam,"707 S University Ave, Beaver Dam, WI 53916",-88.82650167523772,43.448841200000004,240
Marshfield Medical Center Rice Lake,"1700 W Stout St, Rice Lake, WI 54868",-91.75863750642006,45.5059684,40
Mayo Clinic Health System - Franciscan Healthcare in La Crosse,"700 West Ave S, La Crosse, WI 54601",-91.24095889669077,43.80449465,142
Mayo Clinic Health System in Eau Claire,,,,193
Mercyhealth Hospital and Trauma Center-Janesville,"1000 Mineral Point Ave, Janesville, WI 53548",-89.0338544387098,42.687930449999996,237
Midwest Orthopedic Specialty Hospital,"10101 S 27th St, Franklin, WI 53132",-87.95374149942128,42.86302565,16
Mile Bluff Medical Center,"1050 Division St, Mauston, WI 53948",-90.07426712695906,43.78376455,100
Milwaukee VA Medical Center,"5000 W National Ave, Milwaukee, WI 53295",-87.9762224,43.0242008,0
Oakleaf Surgical Hospital,"1000 OakLeaf Way, Altoona, WI 54720",-91.45296185097995,44.81503655,13
