NAME,ADDRESS,CITY,STATE,COUNTRY,ZIP,TYPE,STATUS,POPULATION,COUNTY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,WEBSITE,OWNER,BEDS
ST ELIZABETH YOUNGSTOWN HOSPITAL,1044 BELMONT AVENUE,YOUNGSTOWN,OH,USA,44501,GENERAL ACUTE CARE,OPEN,626,MAHONING,41.114015,-80.65731455,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://publicapps.odh.ohio.gov/EID/Provider_Search.aspx,http://www.hmpartners.org,NON-PROFIT,626
AULTMAN ORRVILLE HOSPITAL,832 SOUTH MAIN STREET,ORRVILLE,OH,USA,44667,CRITICAL ACCESS,OPEN,34,WAYNE,40.83218235,-81.76368268,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://publicapps.odh.ohio.gov/EID/Provider_Search.aspx,http://www.aultmanorrville.org,NON-PROFIT,34
WOOSTER COMMUNITY HOSPITAL,1761 BEALL AVENUE,WOOSTER,OH,USA,44691,GENERAL ACUTE CARE,OPEN,150,WAYNE,40.82088747,-81.93216147,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://publicapps.odh.ohio.gov/EID/Provider_Search.aspx,http://www.woosterhospital.org,GOVERNMENT - LOCAL,150
STONE COUNTY HOSPITAL,1434 EAST CENTRAL AVENUE,WIGGINS,MS,USA,39577,CRITICAL ACCESS,OPEN,25,STONE,30.84486814,-89.11577106,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://msdh.ms.gov/msdhsite/_static/resources/7660.pdf,http://www.schospital.net/,PROPRIETARY,25
ABBOTT NORTHWESTERN HOSPITAL,800 EAST 28TH STREET,MINNEAPOLIS,MN,USA,55407,GENERAL ACUTE CARE,OPEN,952,HENNEPIN,44.95411431,-93.26135701,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm,https://www.allinahealth.org/Abbott-Northwestern-Hospital/,NON-PROFIT,952
FAIRVIEW SOUTHDALE HOSPITAL,6401 FRANCE AVENUE SOUTH,EDINA,MN,USA,55435,GENERAL ACUTE CARE,OPEN,390,HENNEPIN,44.88604042,-93.32690142,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm,http://www.fairview.org,NON-PROFIT,390
NORTH MEMORIAL MEDICAL CENTER,3300 OAKDALE NORTH,ROBBINSDALE,MN,USA,55422,GENERAL ACUTE CARE,OPEN,518,HENNEPIN,45.01369286,-93.32277691,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm,http://www.northmemorial.com,NON-PROFIT,518
PRAIRIE RIDGE HOSP HLTH SERV,930 FIRST STREET NORTHEAST,ELBOW LAKE,MN,USA,56531,GENERAL ACUTE CARE,CLOSED,20,GRANT,45.99430867,-95.9639933,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.health.state.mn.us/divs/fpc/directory/fpcdir.html,http://www.eleahmed.org,NON-PROFIT,20
ST JOSEPHS HOSPITAL,45 W 10TH STREET,ST PAUL,MN,USA,55102,GENERAL ACUTE CARE,OPEN,401,RAMSEY,44.94855495,-93.0999002,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm,https://www.healtheast.org/st-josephs-hospital/about/about.html,NON-PROFIT,401
UNIVERSITY OF MN MED CTR,2450 RIVERSIDE AVENUE,MINNEAPOLIS,MN,USA,55454,GENERAL ACUTE CARE,OPEN,825,HENNEPIN,44.96773393,-93.23807517,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm,https://www.mhealth.org,NON-PROFIT,825
MAYO REGIONAL HOSPITAL,897 WEST MAIN STREET,DOVER FOXCROFT,ME,USA,4426,CRITICAL ACCESS,OPEN,25,PISCATAQUIS,45.18767061,-69.23799293,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://gateway.maine.gov/dhhs-apps/aspen/facility_list.asp,http://www.mayohospital.com,GOVERNMENT - DISTRICT/AUTHORITY,25
MAPLE GROVE HOSPITAL,9875 HOSPITAL DRIVE,MAPLE GROVE,MN,USA,55369,GENERAL ACUTE CARE,OPEN,130,HENNEPIN,45.1328892,-93.48121267,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm,http://maplegrovehospital.org,NON-PROFIT,130
PHILLIPS EYE INSTITUTE,2215 PARK AVENUE SOUTH,MINNEAPOLIS,MN,USA,55404,GENERAL ACUTE CARE,OPEN,20,HENNEPIN,44.95948943,-93.26424091,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm,http://www.allinahealth.org/ahs/pei.nsf/,NON-PROFIT,20
LAKE REGION HEALTHCARE CORP,712 SOUTH CASCADE,FERGUS FALLS,MN,USA,56538,GENERAL ACUTE CARE,OPEN,108,OTTER TAIL,46.27712379,-96.07336629,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm,http://www.lrhc.org,NON-PROFIT,108
MERCY HOSPITAL,4572 STATE HWY 61,MOOSE LAKE,MN,USA,55767,CRITICAL ACCESS,OPEN,25,CARLTON,46.44149839,-92.77346876,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm,http://www.mercymooselake.org,GOVERNMENT - DISTRICT/AUTHORITY,25
ORTONVILLE AREA HEALTH SERVICE,450 EASTVOLD AVE,ORTONVILLE,MN,USA,56278,CRITICAL ACCESS,OPEN,25,BIG STONE,45.31536792,-96.44581588,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm,https://www.sanfordhealth.org/locations/ortonville-area-health-services,GOVERNMENT - LOCAL,25
PERHAM HEALTH,1000 CONEY STREET WEST,PERHAM,MN,USA,56573,CRITICAL ACCESS,OPEN,25,OTTER TAIL,46.58676008,-95.58379128,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm,https://www.sanfordhealth.org/locations/perham-health-clinic,GOVERNMENT - DISTRICT/AUTHORITY,25
LINCOLN HOSPITAL,234 E 149TH ST,BRONX,NY,USA,10451,GENERAL ACUTE CARE,OPEN,362,BRONX,40.81717305,-73.92437665,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://profiles.health.ny.gov/hospital/county_or_region/,http://www.nyc.gov/html/hhc/lincoln/,GOVERNMENT - LOCAL,362
LAKE VIEW MEMORIAL HOSPITAL,325 ELEVENTH AVENUE,TWO HARBORS,MN,USA,55616,CRITICAL ACCESS,OPEN,25,LAKE,47.03009767,-91.66634133,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm,http://www.slhduluth.com/Find-a-Location/Lake-View-Hospital.aspx,NON-PROFIT,25
RAINY LAKE MEDICAL CENTER,1400 HIGHWAY 71,INTERNATIONAL FALLS,MN,USA,56649,CRITICAL ACCESS,OPEN,49,KOOCHICHING,48.59480202,-93.43177034,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm,http://www.rainylakemedical.com,NON-PROFIT,49
PENOBSCOT VALLEY HOSPITAL,7 TRANSALPINE ROAD,LINCOLN,ME,USA,4457,CRITICAL ACCESS,OPEN,25,PENOBSCOT,45.34792858,-68.51733351,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://gateway.maine.gov/dhhs-apps/aspen/facility_list.asp,http://www.pvhme.org,NON-PROFIT,25
JOHNSON MEMORIAL HOSP & HOME,1282 WALNUT STREET,DAWSON,MN,USA,56232,CRITICAL ACCESS,OPEN,20,LAC QUI PARLE,44.93134595,-96.0666709,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm,http://jmhsmn.org/,GOVERNMENT - DISTRICT/AUTHORITY,20
SANFORD MEDICAL CENTER WHEATON,401 12TH STREET NORTH,WHEATON,MN,USA,56296,CRITICAL ACCESS,OPEN,25,TRAVERSE,45.80907486,-96.50129101,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm,https://www.sanfordhealth.org/locations/sanford-wheaton-clinic,NON-PROFIT,25
SANFORD MED CTR THIEF RVR FALL,120 LABREE AVENUE SOUTH,THIEF RIVER FALLS,MN,USA,56701,GENERAL ACUTE CARE,OPEN,35,PENNINGTON,48.11621952,-96.18015838,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm,http://www.sanfordhealth.org,NON-PROFIT,35
RIVERVIEW HOSPITAL & NSG HOME,323 SOUTH MINNESOTA,CROOKSTON,MN,USA,56716,CRITICAL ACCESS,OPEN,49,POLK,47.772971,-96.61795594,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm,http://www.riverviewhealth.org,NON-PROFIT,49
FAIRVIEW LAKES MEDICAL CENTER,5200 FAIRVIEW BLVD,WYOMING,MN,USA,55092,GENERAL ACUTE CARE,OPEN,61,CHISAGO,45.32172052,-93.00046754,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm,http://www.fairview.org/,NON-PROFIT,61
FIRSTLIGHT HEALTH SYSTEM,301 S HWY 65,MORA,MN,USA,55051,CRITICAL ACCESS,OPEN,49,KANABEC,45.87477744,-93.29120901,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm,http://www.firstlighthealthsystem.org,GOVERNMENT - LOCAL,49
ESSENTIA HEALTH ST MARYS MED,407 EAST THIRD STREET,DULUTH,MN,USA,55805,GENERAL ACUTE CARE,OPEN,380,ST. LOUIS,46.79368534,-92.09588706,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm,http://www.essentiahealth.org/stmarysmedicalcenter/find-a-clinic/essentia-healthst-marys-medical-center-duluth-46.aspx sentia-HealthSt-Marys-Medical-Center-46.aspx,NON-PROFIT,380
KITTSON MEMORIAL HOSPITAL,1010 SOUTH BIRCH,HALLOCK,MN,USA,56728,CRITICAL ACCESS,OPEN,15,KITTSON,48.7671194,-96.94021137,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm,http://www.kmhc.net,NON-PROFIT,15
LIFECARE MEDICAL CENTER,715 DELMORE DRIVE,ROSEAU,MN,USA,56751,CRITICAL ACCESS,OPEN,25,ROSEAU,48.83923614,-95.76040562,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm,https://lifecaremedicalcenter.org/,NON-PROFIT,25
RICE MEMORIAL HOSPITAL,301 BECKER AVENUE SOUTHWEST,WILLMAR,MN,USA,56201,GENERAL ACUTE CARE,OPEN,136,KANDIYOHI,45.12013819,-95.04609182,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm,http://www.ricehospital.com,GOVERNMENT - LOCAL,136
ST FRANCIS REGIONAL MED CENTER,1455 ST FRANCIS AVENUE,SHAKOPEE,MN,USA,55379,GENERAL ACUTE CARE,OPEN,93,SCOTT,44.771263,-93.50289728,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm,http://www.stfrancis-shakopee.com,NON-PROFIT,93
ST LUKES HOSPITAL,915 EAST FIRST STREET,DULUTH,MN,USA,55805,GENERAL ACUTE CARE,OPEN,267,ST. LOUIS,46.79710125,-92.08739077,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm,http://www.slhduluth.com,NON-PROFIT,267
UNIVERSITY MEDICAL CTR MESABI,750 EAST 34TH STREET,HIBBING,MN,USA,55746,GENERAL ACUTE CARE,OPEN,175,ST. LOUIS,47.40883706,-92.92989836,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm,http://www.range.fairview.org,NON-PROFIT,175
ST LUKE'S QUAKERTOWN HOSPITAL,1021 PARK AVENUE,QUAKERTOWN,PA,USA,18951,GENERAL ACUTE CARE,OPEN,62,BUCKS,40.43813714,-75.34859493,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,http://www.slhhn.org,NON-PROFIT,62
MERCY HOSPITAL,4050 COON RAPIDS BLVD,COON RAPIDS,MN,USA,55433,GENERAL ACUTE CARE,OPEN,271,ANOKA,45.18321509,-93.36964562,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm,https://www.allinahealth.org/Mercy-Hospital/,NON-PROFIT,271
MEEKER MEM HOSP,612 SOUTH SIBLEY AVENUE,LITCHFIELD,MN,USA,55355,CRITICAL ACCESS,OPEN,35,MEEKER,45.11965271,-94.52922828,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm,http://www.meekermemorial.org,GOVERNMENT - LOCAL,35
RIVERWOOD HEALTHCARE CENTER,200 BUNKER HILL DRIVE,AITKIN,MN,USA,56431,CRITICAL ACCESS,OPEN,25,AITKIN,46.52971167,-93.69844552,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm,http://www.riverwoodhealthcare.com,NON-PROFIT,25
ST JOSEPH'S HOSPITAL & HEALTH CENTER,30 WEST 7TH ST,DICKINSON,ND,USA,58601,CRITICAL ACCESS,CLOSED,25,STARK,46.88643897,-102.7858878,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.ndhealth.gov/hf/North_Dakota_Hospitals_Critical_access.htm,http://www.stjoeshospital.org/,NON-PROFIT,25
FRANKLIN WOODS COMMUNITY HOSPITAL,300 MED TECH PARKWAY,JOHNSON CITY,TN,USA,37604,GENERAL ACUTE CARE,OPEN,80,WASHINGTON,36.33630383,-82.40206447,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.health.tn.gov/FacilityListings,https://www.mountainstateshealth.com/fwch,NON-PROFIT,80
HUTCHINSON AREA HEALTH CARE,1095 HIGHWAY 15 SOUTH,HUTCHINSON,MN,USA,55350,GENERAL ACUTE CARE,OPEN,66,MCLEOD,44.87580026,-94.37351679,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm,http://www.hutchhealth.com,NON-PROFIT,66
RIDGEVIEW MEDICAL CENTER,500 MAPLE ST S,WACONIA,MN,USA,55387,GENERAL ACUTE CARE,OPEN,109,CARVER,44.84316552,-93.79237948,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm,http://www.ridgeviewmedical.org,NON-PROFIT,109
TENNOVA HEALTHCARE - HARTON,1801 NORTH JACKSON STREET,TULLAHOMA,TN,USA,37388,GENERAL ACUTE CARE,OPEN,135,COFFEE,35.38210292,-86.23125982,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.health.tn.gov/FacilityListings,http://www.tennovamiddle.com/locations/tennova-healthcare-harton,PROPRIETARY,135
CUYUNA REGIONAL MEDICAL CENTER,320 EAST MAIN STREET,CROSBY,MN,USA,56441,CRITICAL ACCESS,OPEN,50,CROW WING,46.48174273,-93.94587844,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm,http://www.cuyunamed.org,GOVERNMENT - DISTRICT/AUTHORITY,50
ESSENTIA HEALTH ST JOSEPHS MED,523 NORTH THIRD STREET,BRAINERD,MN,USA,56401,GENERAL ACUTE CARE,OPEN,162,CROW WING,46.36191726,-94.20588887,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm,http://www.essentiahealth.org/stjosephsmedicalcenter/find-a-clinic/essentia-healthst-josephs-medical-center-brainerd-67.aspx,NON-PROFIT,162
FAIRVIEW NORTHLAND REG HOSP,911 NORTHLAND DRIVE,PRINCETON,MN,USA,55371,GENERAL ACUTE CARE,OPEN,54,SHERBURNE,45.5585204,-93.5900222,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm,www.fairview.org,NON-PROFIT,54
ST CLOUD HOSPITAL,1406 SIXTH AVENUE NORTH,ST CLOUD,MN,USA,56303,GENERAL ACUTE CARE,OPEN,485,STEARNS,45.57466059,-94.16909113,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm,http://www.centracare.com,NON-PROFIT,485
STEVENS COMMUNITY MED CENTER,400 EAST FIRST STREET,MORRIS,MN,USA,56267,CRITICAL ACCESS,OPEN,54,STEVENS,45.58489854,-95.90503045,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm,http://www.scmcinc.org,NON-PROFIT,54
GRAND STRAND REGIONAL MEDICAL CENTER,809 82ND PKWY,MYRTLE BEACH,SC,USA,29572,GENERAL ACUTE CARE,OPEN,301,HORRY,33.75843943,-78.82010678,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.scdhec.gov/Health/FHPF/HealthFacilityRegulationsLicensing/HealthcareFacilityLicensing/LicensedFacilitiesbyType/,http://www.grandstrandmed.com,PROPRIETARY,301
LAKEVIEW MEMORIAL HOSPITAL,927 WEST CHURCHILL STREET,STILLWATER,MN,USA,55082,GENERAL ACUTE CARE,OPEN,97,WASHINGTON,45.04809243,-92.81756083,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm,http://www.lakeviewhealth.org/,NON-PROFIT,97
ST FRANCIS HEALTHCARE CAMPUS,2400 ST FRANCIS DRIVE,BRECKENRIDGE,MN,USA,56520,CRITICAL ACCESS,OPEN,25,WILKIN,46.29153524,-96.58842883,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm,http://www.sfcare.org,NON-PROFIT,25
REDWOOD AREA HOSPITAL,100 FALLWOOD ROAD,REDWOOD FALLS,MN,USA,56283,CRITICAL ACCESS,OPEN,25,REDWOOD,44.53650996,-95.10651276,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm,http://www.redwoodareahospital.org,GOVERNMENT - LOCAL,25
WALDO COUNTY GENERAL HOSPITAL,118 NORTHPORT AVENUE,BELFAST,ME,USA,4915,CRITICAL ACCESS,OPEN,25,WALDO,44.41249147,-68.99395042,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://gateway.maine.gov/dhhs-apps/aspen/facility_list.asp,http://www.wchi.com,NON-PROFIT,25
RIDGEVIEW SIBLEY MEDICAL CENTER,601 WEST CHANDLER,ARLINGTON,MN,USA,55307,CRITICAL ACCESS,OPEN,20,SIBLEY,44.61067394,-94.08523753,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm,http://www.sibleymedical.org,NON-PROFIT,20
UHS BINGHAMTON GENERAL HOSPITAL,10 42 MITCHELL AVENUE,BINGHAMTON,NY,USA,13790,GENERAL ACUTE CARE,OPEN,220,BROOME,42.08631555,-75.9144438,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://profiles.health.ny.gov/hospital/county_or_region/,http://www.uhs.net/?id=212&sid=1,NON-PROFIT,220
MAINE COAST MEMORIAL HOSPITAL,50 UNION STREET,ELLSWORTH,ME,USA,4605,GENERAL ACUTE CARE,OPEN,64,HANCOCK,44.54702595,-68.41615503,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://gateway.maine.gov/dhhs-apps/aspen/facility_list.asp,http://www.mainehospital.org,NON-PROFIT,64
UHS WILSON MEMORIAL HOSPITAL,33 57 HARRISON STREET,JOHNSON CITY,NY,USA,13790,GENERAL ACUTE CARE,OPEN,280,BROOME,42.11419939,-75.95852351,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://profiles.health.ny.gov/hospital/county_or_region/,http://www.uhs.net/locations/uhs-wilson-medical-center/,NON-PROFIT,280
FRANKLIN MEMORIAL HOSPITAL,111 FRANKLIN HEALTH,FARMINGTON,ME,USA,4938,GENERAL ACUTE CARE,OPEN,65,FRANKLIN,44.6266326,-70.16286718,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://gateway.maine.gov/dhhs-apps/aspen/facility_list.asp,http://www.fchn.org,NON-PROFIT,65
DISTRICT ONE HOSPITAL,200 STATE AVENUE,FARIBAULT,MN,USA,55021,GENERAL ACUTE CARE,OPEN,49,RICE,44.28871332,-93.2578533,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm,https://www.allinahealth.org/District-One-Hospital/,GOVERNMENT - DISTRICT/AUTHORITY,49
FAIRVIEW RIDGES HOSPITAL,201 EAST NICOLLET BOULEVARD,BURNSVILLE,MN,USA,55337,GENERAL ACUTE CARE,OPEN,165,DAKOTA,44.74901932,-93.27259194,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm,http://www.fairview.org,NON-PROFIT,165
MAYO CLINIC HEALTH SYS L C,500 WEST GRANT STREET,LAKE CITY,MN,USA,55041,CRITICAL ACCESS,OPEN,18,GOODHUE,44.45943098,-92.28776495,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm,http://mayoclinichealthsystem.org/locations/lake-city,NON-PROFIT,18
REGINA MEDICAL CENTER,1175 NININGER ROAD,HASTINGS,MN,USA,55033,GENERAL ACUTE CARE,OPEN,57,DAKOTA,44.74725173,-92.87328312,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm,https://www.allinahealth.org/Regina-Hospital/,NON-PROFIT,57
AUBURN COMMUNITY HOSPITAL,17 LANSING ST,AUBURN,NY,USA,13021,GENERAL ACUTE CARE,OPEN,99,CAYUGA,42.94135309,-76.56436825,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://profiles.health.ny.gov/hospital/county_or_region/,http://www.auburnhospital.org,NON-PROFIT,99
ASANTE ASHLAND COMMUNITY HOSPITAL,280 MAPLE STREET,ASHLAND,OR,USA,97520,GENERAL ACUTE CARE,OPEN,41,JACKSON,42.20592293,-122.7249484,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://public.health.oregon.gov/ProviderPartnerResources/HealthcareProvidersFacilities/HealthcareHealthCareRegulationQualityImprovement/Pages/forms.aspx#Hospital,www.ashlandhospital.org,NON-PROFIT,41
ST CHARLES MEDICAL CENTER  BEND,2500 NE NEFF ROAD,BEND,OR,USA,97701,GENERAL ACUTE CARE,OPEN,260,DESCHUTES,44.06791504,-121.2691343,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://public.health.oregon.gov/ProviderPartnerResources/HealthcareProvidersFacilities/HealthcareHealthCareRegulationQualityImprovement/Pages/forms.aspx#Hospital,www.stcharleshealthcare.org,NON-PROFIT,260
PROVIDENCE MEDFORD MEDICAL CENTER,1111 CRATER LAKE AVENUE,MEDFORD,OR,USA,97504,GENERAL ACUTE CARE,OPEN,126,JACKSON,42.3396249,-122.8627198,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://public.health.oregon.gov/ProviderPartnerResources/HealthcareProvidersFacilities/HealthcareHealthCareRegulationQualityImprovement/Pages/forms.aspx#Hospital,http://oregon.providence.org/patients/facilities/providence-medford-medical-center/Pages/contactusindex.aspx,NON-PROFIT,126
HARNEY DISTRICT HOSPITAL,557 W WASHINGTON STREET,BURNS,OR,USA,97720,CRITICAL ACCESS,OPEN,22,HARNEY,43.5882075,-119.0607236,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://public.health.oregon.gov/ProviderPartnerResources/HealthcareProvidersFacilities/HealthcareHealthCareRegulationQualityImprovement/Pages/forms.aspx#Hospital,www.harneydh.com,GOVERNMENT - DISTRICT/AUTHORITY,22
BROOKS MEMORIAL HOSPITAL,529 CENTRAL AVE,DUNKIRK,NY,USA,14048,GENERAL ACUTE CARE,OPEN,65,CHAUTAUQUA,42.47994514,-79.3345946,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://profiles.health.ny.gov/hospital/county_or_region/,http://www.brookshospital.org,NON-PROFIT,65
NORTHFIELD CITY HOSPITAL & NSG,2000 NORTH AVENUE,NORTHFIELD,MN,USA,55057,GENERAL ACUTE CARE,OPEN,37,DAKOTA,44.47357736,-93.19172344,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm,http://www.northfieldhospital.org,GOVERNMENT - LOCAL,37
KADLEC MEDICAL CENTER,888 SWIFT BLVD,RICHLAND,WA,USA,99352,GENERAL ACUTE CARE,OPEN,270,BENTON,46.28134338,-119.281956,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://fortress.wa.gov/doh/facilitysearch/Default.aspx,www.kadlec.org,NON-PROFIT,270
CURRY GENERAL HOSPITAL,94220 FOURTH STREET,GOLD BEACH,OR,USA,97444,CRITICAL ACCESS,OPEN,24,CURRY,42.41131939,-124.4185245,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://public.health.oregon.gov/ProviderPartnerResources/HealthcareProvidersFacilities/HealthcareHealthCareRegulationQualityImprovement/Pages/forms.aspx#Hospital,http://www.curryhealthnetwork.com/getpage.php?name=Curry_General_Hospital&sub=Locations/CG.htm,GOVERNMENT - DISTRICT/AUTHORITY,24
BAY AREA HOSPITAL,1775 THOMPSON ROAD,COOS BAY,OR,USA,97420,GENERAL ACUTE CARE,OPEN,172,COOS,43.38340651,-124.2329953,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://public.health.oregon.gov/ProviderPartnerResources/HealthcareProvidersFacilities/HealthcareHealthCareRegulationQualityImprovement/Pages/forms.aspx#Hospital,www.bayareahospital.org,GOVERNMENT - DISTRICT/AUTHORITY,172
COQUILLE VALLEY HOSPITAL DISTRICT,940 EAST 5TH STREET,COQUILLE,OR,USA,97423,CRITICAL ACCESS,OPEN,25,COOS,43.17944271,-124.179386,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://public.health.oregon.gov/ProviderPartnerResources/HealthcareProvidersFacilities/HealthcareHealthCareRegulationQualityImprovement/Pages/forms.aspx#Hospital,www.cvhospital.org,GOVERNMENT - DISTRICT/AUTHORITY,25
